0,0.0,0.0,-0.19325153374233128,-0.0736196319018405,-0.34049079754601225,-0.22699386503067484,-0.4294478527607362,-0.37423312883435583,-0.5184049079754601,-0.4723926380368098,-0.2116564417177914,-0.48773006134969327,-0.2392638036809816,-0.6901840490797546,-0.25766871165644173,-0.8190184049079755,-0.27300613496932513,-0.9325153374233128,-0.09815950920245399,-0.5122699386503068,-0.12883435582822086,-0.7331288343558282,-0.15337423312883436,-0.8773006134969326,-0.17484662576687116,-1.0,0.015337423312883436,-0.4938650306748466,-0.006134969325153374,-0.6993865030674846,-0.03067484662576687,-0.8312883435582822,-0.05828220858895705,-0.9447852760736196,0.12883435582822086,-0.44171779141104295,0.13190184049079753,-0.6012269938650306,0.12269938650306748,-0.7055214723926381,0.10736196319018405,-0.803680981595092
0,0.0,0.0,-0.1942675159235669,-0.08598726114649681,-0.34394904458598724,-0.24522292993630573,-0.42356687898089174,-0.39171974522292996,-0.5063694267515924,-0.4968152866242038,-0.20063694267515925,-0.5,-0.24522292993630573,-0.6942675159235668,-0.2802547770700637,-0.8121019108280255,-0.3184713375796178,-0.9171974522292994,-0.08598726114649681,-0.5254777070063694,-0.12101910828025478,-0.7452229299363057,-0.15286624203821655,-0.8821656050955414,-0.18471337579617833,-1.0,0.022292993630573247,-0.5095541401273885,0.0,-0.7133757961783439,-0.03184713375796178,-0.8407643312101911,-0.06687898089171974,-0.9554140127388535,0.13694267515923567,-0.4585987261146497,0.1464968152866242,-0.6178343949044586,0.13694267515923567,-0.7229299363057324,0.12420382165605096,-0.8248407643312102
0,0.0,0.0,-0.20327868852459016,-0.08524590163934426,-0.3442622950819672,-0.2459016393442623,-0.419672131147541,-0.4,-0.49836065573770494,-0.5081967213114754,-0.18688524590163935,-0.4918032786885246,-0.22950819672131148,-0.6918032786885245,-0.26557377049180325,-0.8098360655737705,-0.2983606557377049,-0.9180327868852459,-0.06885245901639345,-0.5180327868852459,-0.09836065573770492,-0.740983606557377,-0.12786885245901639,-0.8786885245901639,-0.15081967213114755,-1.0,0.04590163934426229,-0.5016393442622951,0.02622950819672131,-0.7081967213114754,-0.003278688524590164,-0.839344262295082,-0.036065573770491806,-0.9508196721311475,0.16065573770491803,-0.4524590163934426,0.17704918032786884,-0.6098360655737705,0.17049180327868851,-0.7180327868852459,0.15737704918032788,-0.819672131147541
0,0.0,0.0,-0.19292604501607716,-0.07717041800643087,-0.33440514469453375,-0.2347266881028939,-0.4115755627009646,-0.3890675241157556,-0.4855305466237942,-0.5016077170418006,-0.18006430868167203,-0.48231511254019294,-0.21864951768488747,-0.6816720257234726,-0.2572347266881029,-0.797427652733119,-0.28938906752411575,-0.9067524115755627,-0.06430868167202572,-0.5080385852090032,-0.0932475884244373,-0.729903536977492,-0.1157556270096463,-0.8745980707395499,-0.1414790996784566,-1.0,0.04180064308681672,-0.4919614147909968,0.028938906752411574,-0.6977491961414791,0.006430868167202572,-0.8295819935691319,-0.022508038585209004,-0.9485530546623794,0.15434083601286175,-0.4405144694533762,0.17684887459807075,-0.594855305466238,0.17684887459807075,-0.7041800643086816,0.1639871382636656,-0.8070739549839229
0,0.0,0.0,-0.19601328903654486,-0.08970099667774087,-0.33554817275747506,-0.2558139534883721,-0.4119601328903654,-0.4019933554817276,-0.4850498338870432,-0.5116279069767442,-0.18604651162790697,-0.49169435215946844,-0.22591362126245848,-0.6877076411960132,-0.26245847176079734,-0.8039867109634552,-0.29900332225913623,-0.9136212624584718,-0.07308970099667775,-0.5149501661129569,-0.09302325581395349,-0.7375415282392026,-0.11960132890365449,-0.8737541528239202,-0.14285714285714285,-1.0,0.036544850498338874,-0.4983388704318937,0.029900332225913623,-0.6976744186046512,0.006644518272425249,-0.8272425249169435,-0.026578073089700997,-0.9401993355481728,0.1461794019933555,-0.44518272425249167,0.17275747508305647,-0.5946843853820598,0.17275747508305647,-0.7009966777408638,0.16279069767441862,-0.8039867109634552
0,0.0,0.0,-0.19444444444444445,-0.0798611111111111,-0.3333333333333333,-0.24305555555555555,-0.4131944444444444,-0.3923611111111111,-0.4965277777777778,-0.5,-0.18055555555555555,-0.4861111111111111,-0.22569444444444445,-0.6840277777777778,-0.2638888888888889,-0.8020833333333334,-0.3020833333333333,-0.9097222222222222,-0.0625,-0.5138888888888888,-0.09027777777777778,-0.7361111111111112,-0.11805555555555555,-0.875,-0.1423611111111111,-1.0,0.04861111111111111,-0.4930555555555556,0.03819444444444445,-0.6979166666666666,0.010416666666666666,-0.8298611111111112,-0.024305555555555556,-0.9479166666666666,0.1597222222222222,-0.4409722222222222,0.1875,-0.5972222222222222,0.1840277777777778,-0.7083333333333334,0.1736111111111111,-0.8090277777777778
0,0.0,0.0,-0.19133574007220217,-0.07581227436823104,-0.3249097472924188,-0.23826714801444043,-0.4043321299638989,-0.3935018050541516,-0.49458483754512633,-0.5018050541516246,-0.16606498194945848,-0.48375451263537905,-0.21299638989169675,-0.6823104693140795,-0.2563176895306859,-0.8014440433212996,-0.2924187725631769,-0.9097472924187726,-0.05054151624548736,-0.5126353790613718,-0.07942238267148015,-0.7328519855595668,-0.10830324909747292,-0.8736462093862816,-0.13357400722021662,-1.0,0.061371841155234655,-0.49458483754512633,0.05054151624548736,-0.7003610108303249,0.021660649819494584,-0.8339350180505415,-0.010830324909747292,-0.9494584837545126,0.17328519855595667,-0.44404332129963897,0.20216606498194944,-0.5992779783393501,0.19855595667870035,-0.7111913357400722,0.18411552346570398,-0.8122743682310469
0,0.0,0.0,-0.19424460431654678,-0.07913669064748201,-0.3345323741007194,-0.24100719424460432,-0.4136690647482014,-0.39568345323741005,-0.5,-0.5,-0.17985611510791366,-0.4892086330935252,-0.2302158273381295,-0.6834532374100719,-0.2697841726618705,-0.7985611510791367,-0.30935251798561153,-0.9064748201438849,-0.06474820143884892,-0.5143884892086331,-0.09712230215827339,-0.737410071942446,-0.12589928057553956,-0.8776978417266187,-0.1510791366906475,-1.0,0.046762589928057555,-0.5,0.03237410071942446,-0.7050359712230215,0.0035971223021582736,-0.8345323741007195,-0.02877697841726619,-0.9496402877697842,0.15827338129496402,-0.44964028776978415,0.18345323741007194,-0.60431654676259,0.17985611510791366,-0.7122302158273381,0.16546762589928057,-0.8129496402877698
0,0.0,0.0,-0.19202898550724637,-0.07608695652173914,-0.3333333333333333,-0.2427536231884058,-0.4166666666666667,-0.39492753623188404,-0.5036231884057971,-0.5,-0.18840579710144928,-0.4855072463768116,-0.23550724637681159,-0.6811594202898551,-0.27898550724637683,-0.7971014492753623,-0.3188405797101449,-0.9021739130434783,-0.07608695652173914,-0.5144927536231884,-0.10144927536231885,-0.7318840579710145,-0.13043478260869565,-0.8731884057971014,-0.15942028985507245,-1.0,0.03260869565217391,-0.5,0.021739130434782608,-0.7028985507246377,-0.0036231884057971015,-0.8333333333333334,-0.043478260869565216,-0.9492753623188406,0.14130434782608695,-0.44565217391304346,0.16666666666666666,-0.6014492753623188,0.16304347826086957,-0.7101449275362319,0.14855072463768115,-0.8115942028985508
0,0.0,0.0,-0.1970260223048327,-0.07806691449814127,-0.34572490706319703,-0.241635687732342,-0.4275092936802974,-0.3940520446096654,-0.5130111524163569,-0.49814126394052044,-0.19330855018587362,-0.48698884758364314,-0.24535315985130113,-0.6840148698884758,-0.2862453531598513,-0.8029739776951673,-0.32342007434944237,-0.9070631970260223,-0.07806691449814127,-0.516728624535316,-0.10780669144981413,-0.7360594795539034,-0.137546468401487,-0.8773234200743495,-0.16728624535315986,-1.0,0.03717472118959108,-0.5018587360594795,0.01858736059479554,-0.7100371747211895,-0.01486988847583643,-0.8401486988847584,-0.05204460966542751,-0.9516728624535316,0.14869888475836432,-0.45353159851301117,0.16728624535315986,-0.6096654275092936,0.15985130111524162,-0.7174721189591078,0.1449814126394052,-0.8178438661710037
